case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept
redisservice2_memory_1627454973,redisservice2,memory,cache,0.5,adaptive_multibudget,1,1,1,1,1.0,2019.0,363420.0,240.0,5760.0,6,5
dbservice2_memory_1627457508,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1283.0,230940.0,240.0,5760.0,6,5
webservice2_memory_1627459375,webservice2,memory,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1140.0,205200.0,240.0,5760.0,6,5
logservice2_memory_1627464739,logservice2,memory,logging,0.5,adaptive_multibudget,3,0,1,1,0.6,1265.0,227700.0,238.0,5712.0,6,5
dbservice1_cpu_1627464819,dbservice1,cpu,database,0.5,adaptive_multibudget,1,1,1,1,1.0,229.0,41220.0,40.0,960.0,1,5
mobservice1_qr_expired_1627466564,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,4,0,0,1,0.4,356.0,64080.0,40.0,960.0,1,5
mobservice2_memory_1627471954,mobservice2,memory,mobile,0.5,adaptive_multibudget,2,0,1,1,0.8,1932.0,347760.0,12.0,288.0,6,5
mobservice2_qr_expired_1627475638,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,2,0,1,1,0.8,320.0,57600.0,40.0,960.0,1,5
dbservice1_cpu_1627475651,dbservice1,cpu,database,0.5,adaptive_multibudget,1,1,1,1,1.0,194.0,34920.0,40.0,960.0,1,5
dbservice1_memory_1627477200,dbservice1,memory,database,0.5,adaptive_multibudget,5,0,0,1,0.2,1294.0,232920.0,240.0,5760.0,6,5
logservice1_memory_1627477200,logservice1,memory,logging,0.5,adaptive_multibudget,2,0,1,1,0.8,1294.0,232920.0,240.0,5760.0,6,5
mobservice1_memory_1627484554,mobservice1,memory,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,1814.0,326520.0,218.0,5232.0,6,5
webservice2_memory_1627485396,webservice2,memory,web,0.5,adaptive_multibudget,4,0,0,1,0.4,1257.0,226260.0,240.0,5760.0,6,5
dbservice1_cpu_1627486293,dbservice1,cpu,database,0.5,adaptive_multibudget,5,0,0,1,0.2,216.0,38880.0,40.0,960.0,1,5
webservice2_file_move_1627488601,webservice2,file_move,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1084.0,195120.0,1.0,24.0,6,5
dbservice2_memory_1627493621,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1286.0,231480.0,0.0,0.0,6,5
mobservice2_cpu_1627497596,mobservice2,cpu,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,341.0,61380.0,0.0,0.0,1,5
mobservice1_qr_expired_1627500877,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,325.0,58500.0,0.0,0.0,1,5
dbservice2_memory_1627501550,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1195.0,215100.0,0.0,0.0,6,5
dbservice1_memory_1627502421,dbservice1,memory,database,0.5,adaptive_multibudget,3,0,1,1,0.6,1208.0,217440.0,0.0,0.0,6,5
webservice2_file_move_1627503000,webservice2,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,725.0,130500.0,0.0,0.0,6,5
webservice1_file_move_1627503000,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,730.0,131400.0,0.0,0.0,6,5
mobservice2_qr_expired_1627503713,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,355.0,63900.0,0.0,0.0,1,5
dbservice1_cpu_1627509699,dbservice1,cpu,database,0.5,adaptive_multibudget,2,0,1,1,0.8,172.0,30960.0,0.0,0.0,1,5
logservice2_memory_1627509937,logservice2,memory,logging,0.5,adaptive_multibudget,5,0,0,1,0.2,1317.0,237060.0,0.0,0.0,6,5
redisservice1_memory_1627512202,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,1896.0,341280.0,0.0,0.0,6,5
mobservice2_memory_1627514362,mobservice2,memory,mobile,0.5,adaptive_multibudget,2,0,1,1,0.8,1902.0,342360.0,0.0,0.0,6,5
mobservice1_memory_1627514424,mobservice1,memory,mobile,0.5,adaptive_multibudget,4,0,0,1,0.4,1932.0,347760.0,0.0,0.0,6,5
logservice2_memory_1627516510,logservice2,memory,logging,0.5,adaptive_multibudget,4,0,0,1,0.4,1250.0,225000.0,0.0,0.0,6,5
dbservice2_memory_1627519836,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1195.0,215100.0,0.0,0.0,6,5
webservice1_file_move_1627521000,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1056.0,190080.0,0.0,0.0,6,5
logservice1_memory_1627522806,logservice1,memory,logging,0.5,adaptive_multibudget,4,0,0,1,0.4,1171.0,210780.0,0.0,0.0,6,5
mobservice1_qr_expired_1627528299,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,310.0,55800.0,0.0,0.0,1,5
dbservice1_cpu_1627529324,dbservice1,cpu,database,0.5,adaptive_multibudget,1,1,1,1,1.0,211.0,37980.0,0.0,0.0,1,5
webservice1_file_move_1627531800,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,984.0,177120.0,0.0,0.0,6,5
redisservice1_memory_1627531834,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,1584.0,285120.0,0.0,0.0,6,5
mobservice2_qr_expired_1627532257,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,331.0,59580.0,0.0,0.0,1,5
webservice1_memory_1627539698,webservice1,memory,web,0.5,adaptive_multibudget,3,0,1,1,0.6,1221.0,219780.0,0.0,0.0,6,5
mobservice2_cpu_1627542736,mobservice2,cpu,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,327.0,58860.0,0.0,0.0,1,5
dbservice2_memory_1627545507,dbservice2,memory,database,0.5,adaptive_multibudget,5,0,0,1,0.2,1145.0,206100.0,0.0,0.0,6,5
logservice1_memory_1627545894,logservice1,memory,logging,0.5,adaptive_multibudget,5,0,0,1,0.2,1250.0,225000.0,0.0,0.0,6,5
webservice2_memory_1627546421,webservice2,memory,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1262.0,227160.0,0.0,0.0,6,5
mobservice1_qr_expired_1627552119,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,313.0,56340.0,0.0,0.0,1,5
mobservice2_memory_1627554299,mobservice2,memory,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,1866.0,335880.0,0.0,0.0,6,5
mobservice2_qr_expired_1627561033,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,231.0,41580.0,0.0,0.0,1,5
logservice2_memory_1627567356,logservice2,memory,logging,0.5,adaptive_multibudget,5,0,0,1,0.2,1193.0,214740.0,0.0,0.0,6,5
webservice2_memory_1627570264,webservice2,memory,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1110.0,199800.0,0.0,0.0,6,5
dbservice1_cpu_1627572876,dbservice1,cpu,database,0.5,adaptive_multibudget,2,0,1,1,0.8,199.0,35820.0,0.0,0.0,1,5
redisservice1_memory_1627574700,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,1852.0,333360.0,0.0,0.0,6,5
webservice2_file_move_1627575000,webservice2,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1071.0,192780.0,0.0,0.0,6,5
mobservice1_qr_expired_1627579617,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,317.0,57060.0,0.0,0.0,1,5
mobservice1_memory_1627580206,mobservice1,memory,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,1953.0,351540.0,0.0,0.0,6,5
redisservice2_memory_1627585056,redisservice2,memory,cache,0.5,adaptive_multibudget,4,0,0,1,0.4,1557.0,280260.0,0.0,0.0,6,5
redisservice1_memory_1627588078,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,1863.0,335340.0,0.0,0.0,6,5
logservice2_memory_1627590137,logservice2,memory,logging,0.5,adaptive_multibudget,4,0,0,1,0.4,1244.0,223920.0,0.0,0.0,6,5
mobservice2_qr_expired_1627590661,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,322.0,57960.0,0.0,0.0,1,5
logservice1_memory_1627592904,logservice1,memory,logging,0.5,adaptive_multibudget,2,0,1,1,0.8,1241.0,223380.0,0.0,0.0,6,5
dbservice2_memory_1627595898,dbservice2,memory,database,0.5,adaptive_multibudget,4,0,0,1,0.4,1306.0,235080.0,0.0,0.0,6,5
logservice1_cpu_1627596597,logservice1,cpu,logging,0.5,adaptive_multibudget,5,0,0,1,0.2,1229.0,221220.0,0.0,0.0,6,5
logservice2_memory_1627606370,logservice2,memory,logging,0.5,adaptive_multibudget,4,0,0,1,0.4,1199.0,215820.0,0.0,0.0,6,5
webservice1_file_move_1627607400,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,603.0,108540.0,0.0,0.0,6,5
webservice2_file_move_1627607400,webservice2,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,601.0,108180.0,0.0,0.0,6,5
mobservice1_qr_expired_1627607460,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,322.0,57960.0,0.0,0.0,1,5
mobservice1_memory_1627612966,mobservice1,memory,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,1961.0,352980.0,0.0,0.0,6,5
redisservice2_memory_1627613855,redisservice2,memory,cache,0.5,adaptive_multibudget,3,0,1,1,0.6,1978.0,356040.0,0.0,0.0,6,5
mobservice2_qr_expired_1627615107,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,323.0,58140.0,0.0,0.0,1,5
logservice1_memory_1627619594,logservice1,memory,logging,0.5,adaptive_multibudget,3,0,1,1,0.6,1252.0,225360.0,0.0,0.0,6,5
redisservice2_memory_1627629714,redisservice2,memory,cache,0.5,adaptive_multibudget,2,0,1,1,0.8,2041.0,367380.0,0.0,0.0,6,5
webservice1_file_move_1627632600,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,739.0,133020.0,0.0,0.0,6,5
webservice2_file_move_1627632600,webservice2,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,733.0,131940.0,0.0,0.0,6,5
mobservice1_qr_expired_1627636467,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,382.0,68760.0,40.0,960.0,1,5
dbservice2_memory_1627643030,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1225.0,220500.0,240.0,5760.0,6,5
mobservice1_memory_1627645613,mobservice1,memory,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,1815.0,326700.0,240.0,5760.0,6,5
mobservice2_qr_expired_1627645682,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,220.0,39600.0,40.0,960.0,1,5
logservice2_memory_1627648981,logservice2,memory,logging,0.5,adaptive_multibudget,1,1,1,1,1.0,1411.0,253980.0,240.0,5760.0,6,5
redisservice1_memory_1627657138,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,1993.0,358740.0,240.0,5760.0,6,5
dbservice2_memory_1627657911,dbservice2,memory,database,0.5,adaptive_multibudget,2,0,1,1,0.8,1155.0,207900.0,240.0,5760.0,6,5
webservice1_file_move_1627661400,webservice1,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1151.0,207180.0,240.0,5760.0,6,5
mobservice1_memory_1627661901,mobservice1,memory,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,2111.0,379980.0,240.0,5760.0,6,5
dbservice2_memory_1627663155,dbservice2,memory,database,0.5,adaptive_multibudget,1,1,1,1,1.0,1371.0,246780.0,240.0,5760.0,6,5
mobservice1_qr_expired_1627666643,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,317.0,57060.0,40.0,960.0,1,5
redisservice1_memory_1627670203,redisservice1,memory,cache,0.5,adaptive_multibudget,4,0,0,1,0.4,2072.0,372960.0,240.0,5760.0,6,5
mobservice2_qr_expired_1627671327,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,309.0,55620.0,40.0,960.0,1,5
webservice1_memory_1627672100,webservice1,memory,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1320.0,237600.0,240.0,5760.0,6,5
dbservice2_memory_1627680230,dbservice2,memory,database,0.5,adaptive_multibudget,2,0,1,1,0.8,1300.0,234000.0,240.0,5760.0,6,5
dbservice1_memory_1627682718,dbservice1,memory,database,0.5,adaptive_multibudget,4,0,0,1,0.4,1366.0,245880.0,240.0,5760.0,6,5
logservice2_memory_1627688890,logservice2,memory,logging,0.5,adaptive_multibudget,3,0,1,1,0.6,1236.0,222480.0,240.0,5760.0,6,5
mobservice1_qr_expired_1627691008,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,326.0,58680.0,40.0,960.0,1,5
mobservice2_qr_expired_1627694165,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,336.0,60480.0,40.0,960.0,1,5
dbservice2_memory_1627699210,dbservice2,memory,database,0.5,adaptive_multibudget,2,0,1,1,0.8,1321.0,237780.0,240.0,5760.0,6,5
logservice1_memory_1627700223,logservice1,memory,logging,0.5,adaptive_multibudget,2,0,1,1,0.8,1370.0,246600.0,240.0,5760.0,6,5
mobservice1_memory_1627701774,mobservice1,memory,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,2138.0,384840.0,240.0,5760.0,6,5
dbservice1_memory_1627702626,dbservice1,memory,database,0.5,adaptive_multibudget,4,0,0,1,0.4,1379.0,248220.0,240.0,5760.0,6,5
dbservice1_cpu_1627703827,dbservice1,cpu,database,0.5,adaptive_multibudget,1,1,1,1,1.0,226.0,40680.0,40.0,960.0,1,5
webservice2_file_move_1627704600,webservice2,file_move,web,0.5,adaptive_multibudget,1,1,1,1,1.0,1226.0,220680.0,240.0,5760.0,6,5
webservice1_memory_1627708025,webservice1,memory,web,0.5,adaptive_multibudget,3,0,1,1,0.6,1407.0,253260.0,240.0,5760.0,6,5
redisservice1_memory_1627713030,redisservice1,memory,cache,0.5,adaptive_multibudget,4,0,0,1,0.4,2291.0,412380.0,240.0,5760.0,6,5
mobservice2_memory_1627713570,mobservice2,memory,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,2089.0,376020.0,240.0,5760.0,6,5
mobservice1_qr_expired_1627716967,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,4,0,0,1,0.4,343.0,61740.0,40.0,960.0,1,5
webservice2_memory_1627718583,webservice2,memory,web,0.5,adaptive_multibudget,4,0,0,1,0.4,1385.0,249300.0,240.0,5760.0,6,5
mobservice2_qr_expired_1627721066,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,4,0,0,1,0.4,301.0,54180.0,40.0,960.0,1,5
webservice1_cpu_1627724616,webservice1,cpu,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1348.0,242640.0,240.0,5760.0,6,5
webservice1_memory_1627724870,webservice1,memory,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1234.0,222120.0,240.0,5760.0,6,5
webservice2_memory_1627731038,webservice2,memory,web,0.5,adaptive_multibudget,2,0,1,1,0.8,1355.0,243900.0,240.0,5760.0,6,5
mobservice2_memory_1627731436,mobservice2,memory,mobile,0.5,adaptive_multibudget,1,1,1,1,1.0,2058.0,370440.0,240.0,5760.0,6,5
mobservice1_memory_1627731923,mobservice1,memory,mobile,0.5,adaptive_multibudget,3,0,1,1,0.6,2204.0,396720.0,240.0,5760.0,6,5
logservice1_memory_1627736494,logservice1,memory,logging,0.5,adaptive_multibudget,5,0,0,1,0.2,1348.0,242640.0,240.0,5760.0,6,5
logservice2_memory_1627737420,logservice2,memory,logging,0.5,adaptive_multibudget,4,0,0,1,0.4,1345.0,242100.0,240.0,5760.0,6,5
mobservice1_qr_expired_1627738658,mobservice1,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,400.0,72000.0,40.0,960.0,1,5
redisservice2_memory_1627738678,redisservice2,memory,cache,0.5,adaptive_multibudget,4,0,0,1,0.4,2136.0,384480.0,240.0,5760.0,6,5
mobservice2_qr_expired_1627741589,mobservice2,qr_expired,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,323.0,58140.0,40.0,960.0,1,5
webservice2_memory_1627742508,webservice2,memory,web,0.5,adaptive_multibudget,5,0,0,1,0.2,1065.0,191700.0,240.0,5760.0,6,5
redisservice2_memory_1627745580,redisservice2,memory,cache,0.5,adaptive_multibudget,2,0,1,1,0.8,2156.0,388080.0,240.0,5760.0,6,5
redisservice2_memory_1627748697,redisservice2,memory,cache,0.5,adaptive_multibudget,1,1,1,1,1.0,2332.0,419760.0,0.0,0.0,6,5
redisservice1_memory_1627749155,redisservice1,memory,cache,0.5,adaptive_multibudget,5,0,0,1,0.2,2261.0,406980.0,0.0,0.0,6,5
webservice1_memory_1627750701,webservice1,memory,web,0.5,adaptive_multibudget,4,0,0,1,0.4,1400.0,252000.0,0.0,0.0,6,5
webservice2_memory_1627752181,webservice2,memory,web,0.5,adaptive_multibudget,3,0,1,1,0.6,1290.0,232200.0,0.0,0.0,6,5
redisservice1_memory_1627760867,redisservice1,memory,cache,0.5,adaptive_multibudget,3,0,1,1,0.6,2157.0,388260.0,0.0,0.0,6,5
mobservice2_cpu_1627761644,mobservice2,cpu,mobile,0.5,adaptive_multibudget,5,0,0,1,0.2,285.0,51300.0,0.0,0.0,1,5
logservice1_memory_1627762043,logservice1,memory,logging,0.5,adaptive_multibudget,2,0,1,1,0.8,1377.0,247860.0,0.0,0.0,6,5
logservice2_memory_1627769554,logservice2,memory,logging,0.5,adaptive_multibudget,1,1,1,1,1.0,1335.0,240300.0,0.0,0.0,6,5
dbservice1_memory_1627773523,dbservice1,memory,database,0.5,adaptive_multibudget,2,0,1,1,0.8,1370.0,246600.0,0.0,0.0,6,5
webservice2_memory_1625138212,webservice2,memory,web,1.0,adaptive_multibudget,9,0,0,0,0.0,0.0,0.0,880.0,21120.0,11,10
dbservice1_memory_1625140467,dbservice1,memory,database,1.0,adaptive_multibudget,9,0,0,0,0.0,0.0,0.0,880.0,21120.0,11,10
dbservice2_memory_1625144096,dbservice2,memory,database,1.0,adaptive_multibudget,10,0,0,0,0.0,0.0,0.0,880.0,21120.0,11,10
redisservice1_memory_1625145523,redisservice1,memory,cache,1.0,adaptive_multibudget,1,1,1,1,1.0,0.0,0.0,880.0,21120.0,11,10
mobservice1_qr_expired_1625151823,mobservice1,qr_expired,mobile,1.0,adaptive_multibudget,3,0,1,1,0.6,1391.0,250380.0,160.0,3840.0,2,10
mobservice2_qr_expired_1625152105,mobservice2,qr_expired,mobile,1.0,adaptive_multibudget,3,0,1,1,0.6,710.0,127800.0,80.0,1920.0,1,10
dbservice2_memory_1625152223,dbservice2,memory,database,1.0,adaptive_multibudget,2,0,1,1,0.8,8456.0,1522080.0,880.0,21120.0,11,10
webservice2_memory_1625154530,webservice2,memory,web,1.0,adaptive_multibudget,9,0,0,0,0.0,7620.0,1371600.0,880.0,21120.0,11,10
redisservice2_memory_1625155035,redisservice2,memory,cache,1.0,adaptive_multibudget,4,0,0,1,0.4,7794.0,1402920.0,880.0,21120.0,11,10
redisservice1_memory_1625157279,redisservice1,memory,cache,1.0,adaptive_multibudget,5,0,0,1,0.2,8333.0,1499940.0,880.0,21120.0,11,10
mobservice2_memory_1625157918,mobservice2,memory,mobile,1.0,adaptive_multibudget,8,0,0,0,0.0,8381.0,1508580.0,880.0,21120.0,11,10
redisservice2_memory_1625165701,redisservice2,memory,cache,1.0,adaptive_multibudget,9,0,0,0,0.0,7902.0,1422360.0,880.0,21120.0,11,10
mobservice2_memory_1625168598,mobservice2,memory,mobile,1.0,adaptive_multibudget,1,1,1,1,1.0,8374.0,1507320.0,880.0,21120.0,11,10
logservice2_memory_1625172320,logservice2,memory,logging,1.0,adaptive_multibudget,3,0,1,1,0.6,9514.0,1712520.0,880.0,21120.0,11,10
redisservice1_memory_1625174903,redisservice1,memory,cache,1.0,adaptive_multibudget,9,0,0,0,0.0,9274.0,1669320.0,880.0,21120.0,11,10
redisservice2_memory_1625175011,redisservice2,memory,cache,1.0,adaptive_multibudget,5,0,0,1,0.2,9143.0,1645740.0,880.0,21120.0,11,10
dbservice1_memory_1625178785,dbservice1,memory,database,1.0,adaptive_multibudget,3,0,1,1,0.6,8586.0,1545480.0,880.0,21120.0,11,10
redisservice2_memory_1625179202,redisservice2,memory,cache,1.0,adaptive_multibudget,4,0,0,1,0.4,8039.0,1447020.0,880.0,21120.0,11,10
mobservice2_qr_expired_1625179967,mobservice2,qr_expired,mobile,1.0,adaptive_multibudget,2,0,1,1,0.8,1410.0,253800.0,160.0,3840.0,2,10
mobservice1_qr_expired_1625182698,mobservice1,qr_expired,mobile,1.0,adaptive_multibudget,7,0,0,0,0.0,811.0,145980.0,80.0,1920.0,1,10
dbservice1_memory_1625188889,dbservice1,memory,database,1.0,adaptive_multibudget,10,0,0,0,0.0,8992.0,1618560.0,880.0,21120.0,11,10
dbservice2_memory_1625193002,dbservice2,memory,database,1.0,adaptive_multibudget,2,0,1,1,0.8,8519.0,1533420.0,880.0,21120.0,11,10
mobservice1_memory_1625197067,mobservice1,memory,mobile,1.0,adaptive_multibudget,4,0,0,1,0.4,8951.0,1611180.0,704.0,16896.0,11,10
mobservice2_memory_1625200044,mobservice2,memory,mobile,1.0,adaptive_multibudget,4,0,0,1,0.4,9281.0,1670580.0,440.0,10560.0,11,10
logservice2_memory_1625204004,logservice2,memory,logging,1.0,adaptive_multibudget,2,0,1,1,0.8,8906.0,1603080.0,440.0,10560.0,11,10
mobservice2_memory_1625205092,mobservice2,memory,mobile,1.0,adaptive_multibudget,5,0,0,1,0.2,8506.0,1531080.0,440.0,10560.0,11,10
logservice1_memory_1625207751,logservice1,memory,logging,1.0,adaptive_multibudget,8,0,0,0,0.0,8400.0,1512000.0,440.0,10560.0,11,10
mobservice1_qr_expired_1625210087,mobservice1,qr_expired,mobile,1.0,adaptive_multibudget,3,0,1,1,0.6,1504.0,270720.0,80.0,1920.0,2,10
mobservice2_qr_expired_1625210422,mobservice2,qr_expired,mobile,1.0,adaptive_multibudget,5,0,0,1,0.2,737.0,132660.0,40.0,960.0,1,10
webservice2_memory_1625212312,webservice2,memory,web,1.0,adaptive_multibudget,8,0,0,0,0.0,8531.0,1535580.0,440.0,10560.0,11,10
logservice2_memory_1625221783,logservice2,memory,logging,1.0,adaptive_multibudget,2,0,1,1,0.8,7762.0,1397160.0,440.0,10560.0,11,10
webservice1_memory_1625222072,webservice1,memory,web,1.0,adaptive_multibudget,7,0,0,0,0.0,7320.0,1317600.0,440.0,10560.0,11,10
mobservice1_memory_1625224444,mobservice1,memory,mobile,1.0,adaptive_multibudget,9,0,0,0,0.0,7278.0,1310040.0,440.0,10560.0,11,10
dbservice1_memory_1625231603,dbservice1,memory,database,1.0,adaptive_multibudget,1,1,1,1,1.0,8463.0,1523340.0,440.0,10560.0,11,10
mobservice1_memory_1625232540,mobservice1,memory,mobile,1.0,adaptive_multibudget,6,0,0,0,0.0,7957.0,1432260.0,440.0,10560.0,11,10
logservice1_memory_1625234459,logservice1,memory,logging,1.0,adaptive_multibudget,10,0,0,0,0.0,7835.0,1410300.0,440.0,10560.0,11,10
mobservice2_memory_1625235821,mobservice2,memory,mobile,1.0,adaptive_multibudget,2,0,1,1,0.8,6400.0,1152000.0,440.0,10560.0,11,10
mobservice2_memory_1625240040,mobservice2,memory,mobile,1.0,adaptive_multibudget,2,0,1,1,0.8,7538.0,1356840.0,440.0,10560.0,11,10
mobservice1_qr_expired_1625240727,mobservice1,qr_expired,mobile,1.0,adaptive_multibudget,6,0,0,0,0.0,611.0,109980.0,40.0,960.0,1,10
mobservice2_qr_expired_1625242846,mobservice2,qr_expired,mobile,1.0,adaptive_multibudget,2,0,1,1,0.8,1200.0,216000.0,80.0,1920.0,2,10
dbservice1_memory_1625243441,dbservice1,memory,database,1.0,adaptive_multibudget,2,0,1,1,0.8,7541.0,1357380.0,440.0,10560.0,11,10
mobservice1_memory_1625247576,mobservice1,memory,mobile,1.0,adaptive_multibudget,6,0,0,0,0.0,7570.0,1362600.0,440.0,10560.0,11,10
redisservice2_memory_1625250114,redisservice2,memory,cache,1.0,adaptive_multibudget,5,0,0,1,0.2,7688.0,1383840.0,440.0,10560.0,11,10
webservice1_file_move_1625256600,webservice1,file_move,web,1.0,adaptive_multibudget,1,1,1,1,1.0,7414.0,1334520.0,0.0,0.0,11,10
dbservice2_memory_1625257548,dbservice2,memory,database,1.0,adaptive_multibudget,6,0,0,0,0.0,7678.0,1382040.0,0.0,0.0,11,10
redisservice2_memory_1625264600,redisservice2,memory,cache,1.0,adaptive_multibudget,9,0,0,0,0.0,8471.0,1524780.0,0.0,0.0,11,10
dbservice2_memory_1625269953,dbservice2,memory,database,1.0,adaptive_multibudget,9,0,0,0,0.0,8218.0,1479240.0,0.0,0.0,11,10
mobservice1_qr_expired_1625271564,mobservice1,qr_expired,mobile,1.0,adaptive_multibudget,1,1,1,1,1.0,717.0,129060.0,0.0,0.0,1,10
redisservice1_memory_1625272609,redisservice1,memory,cache,1.0,adaptive_multibudget,5,0,0,1,0.2,8685.0,1563300.0,0.0,0.0,11,10
mobservice2_qr_expired_1625275953,mobservice2,qr_expired,mobile,1.0,adaptive_multibudget,2,0,1,1,0.8,1546.0,278280.0,0.0,0.0,2,10
logservice1_memory_1625285989,logservice1,memory,logging,1.0,adaptive_multibudget,5,0,0,1,0.2,9005.0,1620900.0,0.0,0.0,11,10
