case_id,root_service,fault_type,service_family,budget,policy,rank,top1,top3,top5,avg_at_5,trace_rows_kept,trace_bytes_kept,metric_samples_kept,metric_bytes_kept,minutes_kept,services_kept,full_trace_rows,full_trace_bytes,full_metric_samples,full_metric_bytes,full_minutes,full_services,combined_bytes_kept,full_combined_bytes,combined_reduction,trace_row_reduction,metric_sample_reduction,time_reduction,where_reduction
mobservice1_memory_1627163076,mobservice1,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,535.0,96300.0,72.0,1728.0,3,3,9376.0,1687680.0,878.0,21072.0,11,10,98028.0,1708752.0,0.9426318155004354,0.9429394197952219,0.9179954441913439,0.7272727272727273,0.7
logservice1_memory_1627165561,logservice1,memory,logging,0.25,adaptive_multibudget,2,0,1,1,0.8,369.0,66420.0,72.0,1728.0,3,3,9018.0,1623240.0,877.0,21048.0,11,10,68148.0,1644288.0,0.958554705744979,0.9590818363273453,0.9179019384264538,0.7272727272727273,0.7
logservice1_memory_1627170037,logservice1,memory,logging,0.25,adaptive_multibudget,3,0,1,1,0.6,414.0,74520.0,72.0,1728.0,3,3,9614.0,1730520.0,878.0,21072.0,11,10,76248.0,1751592.0,0.9564693147719332,0.9569377990430622,0.9179954441913439,0.7272727272727273,0.7
mobservice2_qr_expired_1627170090,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,157.0,28260.0,24.0,576.0,1,3,787.0,141660.0,80.0,1920.0,1,10,28836.0,143580.0,0.7991642290012537,0.8005082592121983,0.7,0.0,0.7
webservice1_memory_1627174739,webservice1,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,368.0,66240.0,72.0,1728.0,3,3,9219.0,1659420.0,880.0,21120.0,11,10,67968.0,1680540.0,0.9595558570459495,0.9600824384423473,0.9181818181818182,0.7272727272727273,0.7
mobservice1_qr_expired_1627184031,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,135.0,24300.0,24.0,576.0,1,3,1249.0,224820.0,159.0,3816.0,2,10,24876.0,228636.0,0.8911982364981893,0.8919135308246597,0.8490566037735849,0.5,0.7
dbservice2_memory_1627184617,dbservice2,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,301.0,54180.0,72.0,1728.0,3,3,7281.0,1310580.0,879.0,21096.0,11,10,55908.0,1331676.0,0.9580168149009218,0.9586595247905507,0.9180887372013652,0.7272727272727273,0.7
webservice1_memory_1627194266,webservice1,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,395.0,71100.0,72.0,1728.0,3,3,9221.0,1659780.0,877.0,21048.0,11,10,72828.0,1680828.0,0.9566713548322613,0.9571629975056936,0.9179019384264538,0.7272727272727273,0.7
mobservice2_qr_expired_1627194645,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,182.0,32760.0,24.0,576.0,1,3,1703.0,306540.0,160.0,3840.0,2,10,33336.0,310380.0,0.8925961724337909,0.8931297709923665,0.85,0.5,0.7
webservice2_memory_1627196935,webservice2,memory,web,0.25,adaptive_multibudget,3,0,1,1,0.6,411.0,73980.0,72.0,1728.0,3,3,9770.0,1758600.0,880.0,21120.0,11,10,75708.0,1779720.0,0.9574607241588564,0.9579324462640737,0.9181818181818182,0.7272727272727273,0.7
mobservice1_memory_1627200697,mobservice1,memory,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,551.0,99180.0,72.0,1728.0,3,3,9679.0,1742220.0,878.0,21072.0,11,10,100908.0,1763292.0,0.9427729496872894,0.9430726314701932,0.9179954441913439,0.7272727272727273,0.7
mobservice2_memory_1627204060,mobservice2,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,463.0,83340.0,72.0,1728.0,3,3,9206.0,1657080.0,880.0,21120.0,11,10,85068.0,1678200.0,0.9493099749731856,0.9497067130132523,0.9181818181818182,0.7272727272727273,0.7
dbservice2_memory_1627207759,dbservice2,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,410.0,73800.0,72.0,1728.0,3,3,9829.0,1769220.0,879.0,21096.0,11,10,75528.0,1790316.0,0.9578130341235849,0.9582867026147116,0.9180887372013652,0.7272727272727273,0.7
mobservice1_qr_expired_1627212755,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,172.0,30960.0,24.0,576.0,1,3,1641.0,295380.0,160.0,3840.0,2,10,31536.0,299220.0,0.8946059755363946,0.8951858622790981,0.85,0.5,0.7
redisservice1_memory_1627213476,redisservice1,memory,cache,0.25,adaptive_multibudget,2,0,1,1,0.8,559.0,100620.0,72.0,1728.0,3,3,9817.0,1767060.0,877.0,21048.0,11,10,102348.0,1788108.0,0.9427618465998698,0.9430579606804523,0.9179019384264538,0.7272727272727273,0.7
webservice2_file_move_1627215000,webservice2,file_move,web,0.25,adaptive_multibudget,1,1,1,1,1.0,376.0,67680.0,72.0,1728.0,3,3,8644.0,1555920.0,879.0,21096.0,11,10,69408.0,1577016.0,0.9559877642332101,0.956501619620546,0.9180887372013652,0.7272727272727273,0.7
webservice2_memory_1627217059,webservice2,memory,web,0.25,adaptive_multibudget,3,0,1,1,0.6,428.0,77040.0,72.0,1728.0,3,3,9739.0,1753020.0,877.0,21048.0,11,10,78768.0,1774068.0,0.9556003490283349,0.9560529828524489,0.9179019384264538,0.7272727272727273,0.7
webservice1_memory_1627218977,webservice1,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,405.0,72900.0,72.0,1728.0,3,3,9394.0,1690920.0,878.0,21072.0,11,10,74628.0,1711992.0,0.9564086748068916,0.9568873749201618,0.9179954441913439,0.7272727272727273,0.7
mobservice1_memory_1627219564,mobservice1,memory,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,576.0,103680.0,72.0,1728.0,3,3,9983.0,1796940.0,880.0,21120.0,11,10,105408.0,1818060.0,0.9420217154549355,0.9423019132525293,0.9181818181818182,0.7272727272727273,0.7
redisservice1_memory_1627219738,redisservice1,memory,cache,0.25,adaptive_multibudget,2,0,1,1,0.8,534.0,96120.0,72.0,1728.0,3,3,9838.0,1770840.0,876.0,21024.0,11,10,97848.0,1791864.0,0.9453931771607667,0.9457206749339296,0.9178082191780822,0.7272727272727273,0.7
mobservice2_qr_expired_1627220128,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,148.0,26640.0,24.0,576.0,1,3,764.0,137520.0,80.0,1920.0,1,10,27216.0,139440.0,0.8048192771084337,0.806282722513089,0.7,0.0,0.7
dbservice1_memory_1627223200,dbservice1,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,408.0,73440.0,72.0,1728.0,3,3,9838.0,1770840.0,880.0,21120.0,11,10,75168.0,1791960.0,0.9580526351034622,0.9585281561292945,0.9181818181818182,0.7272727272727273,0.7
logservice2_memory_1627227124,logservice2,memory,logging,0.25,adaptive_multibudget,1,1,1,1,1.0,374.0,67320.0,72.0,1728.0,3,3,9309.0,1675620.0,879.0,21096.0,11,10,69048.0,1696716.0,0.9593049160849547,0.9598238264045548,0.9180887372013652,0.7272727272727273,0.7
logservice1_memory_1627228703,logservice1,memory,logging,0.25,adaptive_multibudget,1,1,1,1,1.0,376.0,67680.0,72.0,1728.0,3,3,9862.0,1775160.0,880.0,21120.0,11,10,69408.0,1796280.0,0.9613601442982163,0.961873859257757,0.9181818181818182,0.7272727272727273,0.7
mobservice2_memory_1627230225,mobservice2,memory,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,537.0,96660.0,72.0,1728.0,3,3,9890.0,1780200.0,878.0,21072.0,11,10,98388.0,1801272.0,0.9453785991232863,0.9457027300303337,0.9179954441913439,0.7272727272727273,0.7
dbservice1_memory_1627237577,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,425.0,76500.0,72.0,1728.0,3,3,9648.0,1736640.0,876.0,21024.0,11,10,78228.0,1757664.0,0.9554932000655415,0.9559494195688225,0.9178082191780822,0.7272727272727273,0.7
mobservice1_qr_expired_1627238319,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,175.0,31500.0,24.0,576.0,1,3,1520.0,273600.0,154.0,3696.0,2,10,32076.0,277296.0,0.884325774623507,0.8848684210526316,0.8441558441558441,0.5,0.7
logservice1_memory_1627243989,logservice1,memory,logging,0.25,adaptive_multibudget,2,0,1,1,0.8,394.0,70920.0,72.0,1728.0,3,3,9913.0,1784340.0,880.0,21120.0,11,10,72648.0,1805460.0,0.9597620550995314,0.9602542116412791,0.9181818181818182,0.7272727272727273,0.7
mobservice1_memory_1627247170,mobservice1,memory,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,528.0,95040.0,72.0,1728.0,3,3,9569.0,1722420.0,880.0,21120.0,11,10,96768.0,1743540.0,0.9444991224749647,0.9448218204619082,0.9181818181818182,0.7272727272727273,0.7
mobservice2_qr_expired_1627249800,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,171.0,30780.0,24.0,576.0,1,3,807.0,145260.0,80.0,1920.0,1,10,31356.0,147180.0,0.7869547492865878,0.7881040892193308,0.7,0.0,0.7
dbservice1_memory_1627255258,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,392.0,70560.0,71.0,1704.0,3,3,9812.0,1766160.0,877.0,21048.0,11,10,72264.0,1787208.0,0.9595659822471699,0.9600489196901753,0.9190421892816419,0.7272727272727273,0.7
mobservice2_memory_1627256808,mobservice2,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,525.0,94500.0,72.0,1728.0,3,3,9608.0,1729440.0,878.0,21072.0,11,10,96228.0,1750512.0,0.9450286544736626,0.9453580349708576,0.9179954441913439,0.7272727272727273,0.7
mobservice2_memory_1627260359,mobservice2,memory,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,468.0,84240.0,72.0,1728.0,3,3,7183.0,1292940.0,877.0,21048.0,11,10,85968.0,1313988.0,0.9345747449748399,0.9348461645551998,0.9179019384264538,0.7272727272727273,0.7
mobservice1_qr_expired_1627264132,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,158.0,28440.0,24.0,576.0,1,3,1143.0,205740.0,156.0,3744.0,2,10,29016.0,209484.0,0.8614882282179068,0.8617672790901137,0.8461538461538461,0.5,0.7
dbservice1_memory_1627268672,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,246.0,44280.0,72.0,1728.0,3,3,7172.0,1290960.0,879.0,21096.0,11,10,46008.0,1312056.0,0.9649344235307029,0.9656999442275516,0.9180887372013652,0.7272727272727273,0.7
redisservice2_memory_1627269946,redisservice2,memory,cache,0.25,adaptive_multibudget,3,0,1,1,0.6,502.0,90360.0,72.0,1728.0,3,3,7222.0,1299960.0,880.0,21120.0,11,10,92088.0,1321080.0,0.9302933963121083,0.9304901689282747,0.9181818181818182,0.7272727272727273,0.7
webservice2_cpu_1627270294,webservice2,cpu,web,0.25,adaptive_multibudget,1,1,1,1,1.0,213.0,38340.0,72.0,1728.0,3,3,5901.0,1062180.0,880.0,21120.0,11,10,40068.0,1083300.0,0.9630130157851011,0.963904422979156,0.9181818181818182,0.7272727272727273,0.7
dbservice1_memory_1627272293,dbservice1,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,210.0,37800.0,71.0,1704.0,3,3,7039.0,1267020.0,877.0,21048.0,11,10,39504.0,1288068.0,0.9693308117273312,0.970166216792158,0.9190421892816419,0.7272727272727273,0.7
mobservice2_qr_expired_1627279670,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,187.0,33660.0,24.0,576.0,1,3,1262.0,227160.0,160.0,3840.0,2,10,34236.0,231000.0,0.8517922077922078,0.8518225039619651,0.85,0.5,0.7
mobservice1_memory_1627279781,mobservice1,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,547.0,98460.0,72.0,1728.0,3,3,7225.0,1300500.0,880.0,21120.0,11,10,100188.0,1321620.0,0.9241930358196758,0.9242906574394464,0.9181818181818182,0.7272727272727273,0.7
mobservice1_memory_1627283259,mobservice1,memory,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,542.0,97560.0,72.0,1728.0,3,3,7529.0,1355220.0,878.0,21072.0,11,10,99288.0,1376292.0,0.9278583323887664,0.9280116881391951,0.9179954441913439,0.7272727272727273,0.7
dbservice1_memory_1627283279,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,279.0,50220.0,71.0,1704.0,3,3,7529.0,1355220.0,878.0,21072.0,11,10,51924.0,1376292.0,0.9622725410014735,0.962943285960951,0.9191343963553531,0.7272727272727273,0.7
logservice1_memory_1627283437,logservice1,memory,logging,0.25,adaptive_multibudget,3,0,1,1,0.6,254.0,45720.0,72.0,1728.0,3,3,7371.0,1326780.0,880.0,21120.0,11,10,47448.0,1347900.0,0.9647985755619853,0.9655406322072989,0.9181818181818182,0.7272727272727273,0.7
webservice2_memory_1627286385,webservice2,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,264.0,47520.0,72.0,1728.0,3,3,7503.0,1350540.0,876.0,21024.0,11,10,49248.0,1371564.0,0.964093545762356,0.9648140743702519,0.9178082191780822,0.7272727272727273,0.7
dbservice2_memory_1627286946,dbservice2,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,260.0,46800.0,72.0,1728.0,3,3,7621.0,1371780.0,879.0,21096.0,11,10,48528.0,1392876.0,0.9651598562973301,0.9658837422910379,0.9180887372013652,0.7272727272727273,0.7
dbservice1_memory_1627288593,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,272.0,48960.0,72.0,1728.0,3,3,7589.0,1366020.0,879.0,21096.0,11,10,50688.0,1387116.0,0.9634579948612805,0.9641586506786137,0.9180887372013652,0.7272727272727273,0.7
logservice1_memory_1627291476,logservice1,memory,logging,0.25,adaptive_multibudget,3,0,1,1,0.6,282.0,50760.0,72.0,1728.0,3,3,7511.0,1351980.0,880.0,21120.0,11,10,52488.0,1373100.0,0.9617740878304566,0.9624550659033417,0.9181818181818182,0.7272727272727273,0.7
redisservice2_memory_1627293263,redisservice2,memory,cache,0.25,adaptive_multibudget,3,0,1,1,0.6,455.0,81900.0,70.0,1680.0,3,3,6994.0,1258920.0,877.0,21048.0,11,10,83580.0,1279968.0,0.9347014925373134,0.9349442379182156,0.9201824401368301,0.7272727272727273,0.7
mobservice1_qr_expired_1627293860,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,133.0,23940.0,24.0,576.0,1,3,525.0,94500.0,80.0,1920.0,1,10,24516.0,96420.0,0.7457373988799004,0.7466666666666666,0.7,0.0,0.7
mobservice2_memory_1627296468,mobservice2,memory,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,483.0,86940.0,72.0,1728.0,3,3,6971.0,1254780.0,878.0,21072.0,11,10,88668.0,1275852.0,0.9305029109959463,0.9307129536651844,0.9179954441913439,0.7272727272727273,0.7
dbservice1_memory_1627297432,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,194.0,34920.0,72.0,1728.0,3,3,6817.0,1227060.0,880.0,21120.0,11,10,36648.0,1248180.0,0.9706388501658415,0.9715417339005428,0.9181818181818182,0.7272727272727273,0.7
logservice1_memory_1627299080,logservice1,memory,logging,0.25,adaptive_multibudget,3,0,1,1,0.6,262.0,47160.0,72.0,1728.0,3,3,7375.0,1327500.0,876.0,21024.0,11,10,48888.0,1348524.0,0.9637470300862276,0.9644745762711865,0.9178082191780822,0.7272727272727273,0.7
dbservice2_memory_1627303928,dbservice2,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,269.0,48420.0,72.0,1728.0,3,3,7450.0,1341000.0,876.0,21024.0,11,10,50148.0,1362024.0,0.9631812655283607,0.9638926174496645,0.9178082191780822,0.7272727272727273,0.7
redisservice1_memory_1627303947,redisservice1,memory,cache,0.25,adaptive_multibudget,1,1,1,1,1.0,532.0,95760.0,72.0,1728.0,3,3,7450.0,1341000.0,876.0,21024.0,11,10,97488.0,1362024.0,0.9284241687371148,0.9285906040268457,0.9178082191780822,0.7272727272727273,0.7
mobservice2_qr_expired_1627308362,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,101.0,18180.0,24.0,576.0,1,3,419.0,75420.0,80.0,1920.0,1,10,18756.0,77340.0,0.7574864235841738,0.7589498806682577,0.7,0.0,0.7
logservice1_memory_1627310265,logservice1,memory,logging,0.25,adaptive_multibudget,2,0,1,1,0.8,220.0,39600.0,71.0,1704.0,3,3,6685.0,1203300.0,879.0,21096.0,11,10,41304.0,1224396.0,0.9662658159615026,0.9670905011219147,0.9192263936291241,0.7272727272727273,0.7
webservice1_memory_1627316277,webservice1,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,219.0,39420.0,72.0,1728.0,3,3,6575.0,1183500.0,879.0,21096.0,11,10,41148.0,1204596.0,0.9658408296225457,0.9666920152091255,0.9180887372013652,0.7272727272727273,0.7
dbservice1_memory_1627316827,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,224.0,40320.0,72.0,1728.0,3,3,6858.0,1234440.0,878.0,21072.0,11,10,42048.0,1255512.0,0.9665092806759314,0.9673374161563137,0.9179954441913439,0.7272727272727273,0.7
mobservice1_qr_expired_1627322979,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,141.0,25380.0,24.0,576.0,1,3,1066.0,191880.0,160.0,3840.0,2,10,25956.0,195720.0,0.867381974248927,0.8677298311444652,0.85,0.5,0.7
webservice2_memory_1627323573,webservice2,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,213.0,38340.0,72.0,1728.0,3,3,6837.0,1230660.0,879.0,21096.0,11,10,40068.0,1251756.0,0.9679905668516867,0.9688459850811759,0.9180887372013652,0.7272727272727273,0.7
dbservice2_memory_1627325374,dbservice2,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,234.0,42120.0,72.0,1728.0,3,3,6654.0,1197720.0,880.0,21120.0,11,10,43848.0,1218840.0,0.9640248104755341,0.9648331830477908,0.9181818181818182,0.7272727272727273,0.7
webservice1_memory_1627330168,webservice1,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,240.0,43200.0,72.0,1728.0,3,3,7137.0,1284660.0,880.0,21120.0,11,10,44928.0,1305780.0,0.9655929789091577,0.9663724253888188,0.9181818181818182,0.7272727272727273,0.7
dbservice2_memory_1627331922,dbservice2,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,235.0,42300.0,72.0,1728.0,3,3,6573.0,1183140.0,879.0,21096.0,11,10,44028.0,1204236.0,0.9634390601177842,0.9642476799026319,0.9180887372013652,0.7272727272727273,0.7
redisservice1_memory_1627332332,redisservice1,memory,cache,0.25,adaptive_multibudget,2,0,1,1,0.8,421.0,75780.0,72.0,1728.0,3,3,6363.0,1145340.0,880.0,21120.0,11,10,77508.0,1166460.0,0.9335528007818528,0.9338362407669338,0.9181818181818182,0.7272727272727273,0.7
mobservice2_qr_expired_1627337234,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,112.0,20160.0,24.0,576.0,1,3,443.0,79740.0,80.0,1920.0,1,10,20736.0,81660.0,0.7460690668626011,0.7471783295711061,0.7,0.0,0.7
webservice1_memory_1627342282,webservice1,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,244.0,43920.0,71.0,1704.0,3,3,7348.0,1322640.0,877.0,21048.0,11,10,45624.0,1343688.0,0.9660456891778448,0.9667936853565596,0.9190421892816419,0.7272727272727273,0.7
mobservice1_memory_1627347382,mobservice1,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,490.0,88200.0,72.0,1728.0,3,3,7552.0,1359360.0,875.0,21000.0,11,10,89928.0,1380360.0,0.9348517777970964,0.9351165254237288,0.9177142857142857,0.7272727272727273,0.7
logservice2_memory_1627353437,logservice2,memory,logging,0.25,adaptive_multibudget,1,1,1,1,1.0,249.0,44820.0,68.0,1632.0,3,3,7214.0,1298520.0,870.0,20880.0,11,10,46452.0,1319400.0,0.9647930877671669,0.9654837815359024,0.9218390804597701,0.7272727272727273,0.7
webservice2_memory_1627354358,webservice2,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,246.0,44280.0,68.0,1632.0,3,3,6935.0,1248300.0,874.0,20976.0,11,10,45912.0,1269276.0,0.9638281981223942,0.9645277577505408,0.9221967963386728,0.7272727272727273,0.7
mobservice1_qr_expired_1627355175,mobservice1,qr_expired,mobile,0.25,adaptive_multibudget,3,0,1,1,0.6,148.0,26640.0,24.0,576.0,1,3,606.0,109080.0,80.0,1920.0,1,10,27216.0,111000.0,0.7548108108108108,0.7557755775577557,0.7,0.0,0.7
mobservice2_memory_1627357843,mobservice2,memory,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,394.0,70920.0,71.0,1704.0,3,3,6542.0,1177560.0,877.0,21048.0,11,10,72624.0,1198608.0,0.9394097152697128,0.9397737694894528,0.9190421892816419,0.7272727272727273,0.7
webservice1_memory_1627361744,webservice1,memory,web,0.25,adaptive_multibudget,1,1,1,1,1.0,245.0,44100.0,72.0,1728.0,3,3,6968.0,1254240.0,880.0,21120.0,11,10,45828.0,1275360.0,0.9640666164847572,0.9648392652123996,0.9181818181818182,0.7272727272727273,0.7
redisservice1_memory_1627362134,redisservice1,memory,cache,0.25,adaptive_multibudget,1,1,1,1,1.0,449.0,80820.0,72.0,1728.0,3,3,7145.0,1286100.0,880.0,21120.0,11,10,82548.0,1307220.0,0.9368522513425437,0.9371588523442967,0.9181818181818182,0.7272727272727273,0.7
mobservice2_qr_expired_1627363820,mobservice2,qr_expired,mobile,0.25,adaptive_multibudget,2,0,1,1,0.8,146.0,26280.0,24.0,576.0,1,3,583.0,104940.0,80.0,1920.0,1,10,26856.0,106860.0,0.7486805165637282,0.7495711835334478,0.7,0.0,0.7
mobservice2_memory_1627365277,mobservice2,memory,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,483.0,86940.0,72.0,1728.0,3,3,7009.0,1261620.0,880.0,21120.0,11,10,88668.0,1282740.0,0.9308760933626455,0.9310886003709516,0.9181818181818182,0.7272727272727273,0.7
logservice2_memory_1627365342,logservice2,memory,logging,0.25,adaptive_multibudget,2,0,1,1,0.8,229.0,41220.0,72.0,1728.0,3,3,7018.0,1263240.0,880.0,21120.0,11,10,42948.0,1284360.0,0.9665607773521443,0.9673696209746366,0.9181818181818182,0.7272727272727273,0.7
redisservice1_memory_1627367085,redisservice1,memory,cache,0.25,adaptive_multibudget,1,1,1,1,1.0,483.0,86940.0,72.0,1728.0,3,3,7056.0,1270080.0,876.0,21024.0,11,10,88668.0,1291104.0,0.9313238902520633,0.9315476190476191,0.9178082191780822,0.7272727272727273,0.7
webservice2_memory_1627372277,webservice2,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,247.0,44460.0,72.0,1728.0,3,3,7271.0,1308780.0,877.0,21048.0,11,10,46188.0,1329828.0,0.9652676887537336,0.9660294319900976,0.9179019384264538,0.7272727272727273,0.7
dbservice1_memory_1627373850,dbservice1,memory,database,0.25,adaptive_multibudget,1,1,1,1,1.0,261.0,46980.0,72.0,1728.0,3,3,7101.0,1278180.0,880.0,21120.0,11,10,48708.0,1299300.0,0.9625121219117987,0.9632446134347274,0.9181818181818182,0.7272727272727273,0.7
mobservice2_memory_1627374212,mobservice2,memory,mobile,0.25,adaptive_multibudget,1,1,1,1,1.0,373.0,67140.0,72.0,1728.0,3,3,6674.0,1201320.0,880.0,21120.0,11,10,68868.0,1222440.0,0.9436634926867576,0.9441114773748877,0.9181818181818182,0.7272727272727273,0.7
dbservice2_memory_1627375478,dbservice2,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,250.0,45000.0,72.0,1728.0,3,3,7436.0,1338480.0,880.0,21120.0,11,10,46728.0,1359600.0,0.965631067961165,0.9663797740720818,0.9181818181818182,0.7272727272727273,0.7
dbservice2_memory_1627379165,dbservice2,memory,database,0.25,adaptive_multibudget,2,0,1,1,0.8,217.0,39060.0,72.0,1728.0,3,3,6303.0,1134540.0,879.0,21096.0,11,10,40788.0,1155636.0,0.9647051493722937,0.9655719498651436,0.9180887372013652,0.7272727272727273,0.7
webservice1_memory_1627381040,webservice1,memory,web,0.25,adaptive_multibudget,2,0,1,1,0.8,204.0,36720.0,72.0,1728.0,3,3,6406.0,1153080.0,877.0,21048.0,11,10,38448.0,1174128.0,0.9672539961571481,0.9681548548236029,0.9179019384264538,0.7272727272727273,0.7
redisservice1_memory_1627381864,redisservice1,memory,cache,0.25,adaptive_multibudget,1,1,1,1,1.0,475.0,85500.0,72.0,1728.0,3,3,6425.0,1156500.0,880.0,21120.0,11,10,87228.0,1177620.0,0.9259285677892699,0.9260700389105059,0.9181818181818182,0.7272727272727273,0.7
