dataset,service,fault,instance,seed,budget,top1,top3,top5,avg5,full_trace_count,full_anomalous_trace_count,kept_trace_count,kept_anomalous_trace_count,total_reduction,post_injection_reduction,top5_services
RE2-TT,ts-order-service,loss,1,2027,0.35,0.0,1.0,1.0,0.8,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2027,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2027,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2027,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,0.05,1.0,1.0,1.0,1.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-order-service', 'ts-preserve-service', 'ts-seat-service', 'ts-train-service', 'ts-travel2-service']"
RE2-TT,ts-order-service,loss,1,2028,0.1,0.0,1.0,1.0,0.6,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2028,0.15,1.0,1.0,1.0,1.0,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2028,0.2,0.0,1.0,1.0,0.6,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,0.25,0.0,1.0,1.0,0.8,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,0.35,0.0,1.0,1.0,0.6,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,0.5,0.0,1.0,1.0,0.6,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2028,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2029,0.05,0.0,0.0,0.0,0.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-seat-service', 'ts-route-service', 'ts-travel-service', 'ts-basic-service', 'ts-travel2-service']"
RE2-TT,ts-order-service,loss,1,2029,0.1,1.0,1.0,1.0,1.0,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-order-service', 'ts-travel-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2029,0.15,0.0,1.0,1.0,0.6,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2029,0.2,0.0,1.0,1.0,0.8,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-travel-service', 'ts-order-service', 'ts-seat-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-order-service,loss,1,2029,0.25,0.0,1.0,1.0,0.8,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2029,0.35,0.0,1.0,1.0,0.8,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2029,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2029,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2029,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,0.05,1.0,1.0,1.0,1.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-order-service,loss,1,2030,0.1,1.0,1.0,1.0,1.0,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-order-service', 'ts-seat-service', 'ts-route-service', 'ts-travel-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2030,0.15,0.0,1.0,1.0,0.6,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,0.2,0.0,1.0,1.0,0.8,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-travel-service', 'ts-order-service', 'ts-seat-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,0.25,0.0,1.0,1.0,0.8,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,0.35,0.0,1.0,1.0,0.6,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2030,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2030,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.05,0.0,1.0,1.0,0.6,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-travel2-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.1,1.0,1.0,1.0,1.0,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.15,0.0,1.0,1.0,0.6,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-travel-service', 'ts-seat-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.2,1.0,1.0,1.0,1.0,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.25,1.0,1.0,1.0,1.0,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.35,0.0,1.0,1.0,0.6,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2031,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2032,0.05,0.0,0.0,0.0,0.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-seat-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-travel2-service', 'ts-travel-service']"
RE2-TT,ts-order-service,loss,1,2032,0.1,0.0,1.0,1.0,0.6,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-travel-service', 'ts-seat-service', 'ts-order-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2032,0.15,0.0,1.0,1.0,0.6,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2032,0.2,0.0,0.0,1.0,0.2,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-seat-service', 'ts-basic-service', 'ts-travel2-service', 'ts-travel-service', 'ts-order-service']"
RE2-TT,ts-order-service,loss,1,2032,0.25,0.0,1.0,1.0,0.6,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2032,0.35,0.0,1.0,1.0,0.8,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2032,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2032,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2032,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,0.05,1.0,1.0,1.0,1.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-travel2-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2033,0.1,0.0,0.0,1.0,0.4,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-route-service', 'ts-order-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2033,0.15,0.0,0.0,1.0,0.4,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-order-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,0.2,1.0,1.0,1.0,1.0,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2033,0.25,0.0,1.0,1.0,0.8,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,0.35,0.0,1.0,1.0,0.6,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2033,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,0.05,1.0,1.0,1.0,1.0,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-order-service,loss,1,2034,0.1,0.0,1.0,1.0,0.6,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-seat-service', 'ts-basic-service', 'ts-order-service', 'ts-travel-service', 'ts-station-service']"
RE2-TT,ts-order-service,loss,1,2034,0.15,1.0,1.0,1.0,1.0,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,0.2,1.0,1.0,1.0,1.0,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,0.25,0.0,1.0,1.0,0.8,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-order-service,loss,1,2034,0.35,0.0,1.0,1.0,0.8,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,0.75,0.0,1.0,1.0,0.8,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2034,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2035,0.05,0.0,1.0,1.0,0.8,6527,3248,3441,162,0.4728052704151984,0.9501231527093597,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-ticketinfo-service']"
RE2-TT,ts-order-service,loss,1,2035,0.1,1.0,1.0,1.0,1.0,6527,3248,3604,325,0.4478320821204229,0.8999384236453202,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-order-other-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2035,0.15,0.0,1.0,1.0,0.6,6527,3248,3766,487,0.423012103569787,0.8500615763546798,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2035,0.2,0.0,1.0,1.0,0.6,6527,3248,3929,650,0.39803891527501145,0.7998768472906403,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2035,0.25,1.0,1.0,1.0,1.0,6527,3248,4091,812,0.37321893672437567,0.75,"['ts-order-service', 'ts-seat-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2035,0.35,0.0,1.0,1.0,0.8,6527,3248,4416,1137,0.3234257698789643,0.6499384236453202,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2035,0.5,0.0,1.0,1.0,0.8,6527,3248,4903,1624,0.24881262448291708,0.5,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,1,2035,0.75,0.0,1.0,1.0,0.6,6527,3248,5715,2436,0.1244063122414586,0.25,"['ts-seat-service', 'ts-travel-service', 'ts-order-service', 'ts-route-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,1,2035,1.0,0.0,1.0,1.0,0.8,6527,3248,6527,3248,0.0,0.0,"['ts-seat-service', 'ts-order-service', 'ts-travel-service', 'ts-basic-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2026,0.05,0.0,1.0,1.0,0.6,6646,3367,3447,168,0.48134216069816427,0.9501039501039501,"['ts-auth-service', 'ts-ticketinfo-service', 'ts-order-service', 'ts-inside-payment-service', 'ts-basic-service']"
RE2-TT,ts-order-service,loss,2,2026,0.1,1.0,1.0,1.0,1.0,6646,3367,3616,337,0.4559133313271141,0.8999108999108999,"['ts-order-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-inside-payment-service', 'ts-auth-service']"
RE2-TT,ts-order-service,loss,2,2026,0.15,0.0,0.0,1.0,0.2,6646,3367,3784,505,0.4306349684020463,0.85001485001485,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-auth-service', 'ts-station-service', 'ts-order-service']"
RE2-TT,ts-order-service,loss,2,2026,0.2,1.0,1.0,1.0,1.0,6646,3367,3952,673,0.4053566054769786,0.8001188001188001,"['ts-order-service', 'ts-inside-payment-service', 'ts-ticketinfo-service', 'ts-admin-basic-info-service', 'ts-auth-service']"
RE2-TT,ts-order-service,loss,2,2026,0.25,0.0,1.0,1.0,0.6,6646,3367,4121,842,0.3799277761059284,0.7499257499257499,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-auth-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2026,0.35,1.0,1.0,1.0,1.0,6646,3367,4457,1178,0.32937105025579294,0.6501336501336501,"['ts-order-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-route-service', 'ts-auth-service']"
RE2-TT,ts-order-service,loss,2,2026,0.5,0.0,1.0,1.0,0.6,6646,3367,4963,1684,0.2532350285886248,0.4998514998514999,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-auth-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2026,0.75,0.0,1.0,1.0,0.6,6646,3367,5804,2525,0.12669274751730364,0.2500742500742501,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-auth-service', 'ts-station-service']"
RE2-TT,ts-order-service,loss,2,2026,1.0,0.0,1.0,1.0,0.6,6646,3367,6646,3367,0.0,0.0,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-auth-service', 'ts-station-service']"
RE2-TT,ts-order-service,loss,2,2027,0.05,1.0,1.0,1.0,1.0,6646,3367,3447,168,0.48134216069816427,0.9501039501039501,"['ts-order-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-auth-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2027,0.1,1.0,1.0,1.0,1.0,6646,3367,3616,337,0.4559133313271141,0.8999108999108999,"['ts-order-service', 'ts-ticketinfo-service', 'ts-auth-service', 'ts-basic-service', 'ts-food-map-service']"
RE2-TT,ts-order-service,loss,2,2027,0.15,1.0,1.0,1.0,1.0,6646,3367,3784,505,0.4306349684020463,0.85001485001485,"['ts-order-service', 'ts-ticketinfo-service', 'ts-basic-service', 'ts-inside-payment-service', 'ts-admin-basic-info-service']"
RE2-TT,ts-order-service,loss,2,2027,0.2,0.0,0.0,1.0,0.2,6646,3367,3952,673,0.4053566054769786,0.8001188001188001,"['ts-basic-service', 'ts-ticketinfo-service', 'ts-auth-service', 'ts-station-service', 'ts-order-service']"
RE2-TT,ts-order-service,loss,2,2027,0.25,0.0,0.0,1.0,0.2,6646,3367,4121,842,0.3799277761059284,0.7499257499257499,"['ts-basic-service', 'ts-ticketinfo-service', 'ts-station-service', 'ts-auth-service', 'ts-order-service']"
RE2-TT,ts-order-service,loss,2,2027,0.35,0.0,0.0,1.0,0.4,6646,3367,4457,1178,0.32937105025579294,0.6501336501336501,"['ts-basic-service', 'ts-ticketinfo-service', 'ts-auth-service', 'ts-order-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2027,0.5,0.0,0.0,1.0,0.4,6646,3367,4963,1684,0.2532350285886248,0.4998514998514999,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-auth-service', 'ts-order-service', 'ts-inside-payment-service']"
RE2-TT,ts-order-service,loss,2,2027,0.75,0.0,1.0,1.0,0.6,6646,3367,5804,2525,0.12669274751730364,0.2500742500742501,"['ts-basic-service', 'ts-ticketinfo-service', 'ts-order-service', 'ts-auth-service', 'ts-station-service']"
RE2-TT,ts-order-service,loss,2,2027,1.0,0.0,1.0,1.0,0.6,6646,3367,6646,3367,0.0,0.0,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-auth-service', 'ts-station-service']"
RE2-TT,ts-order-service,loss,2,2028,0.05,0.0,0.0,1.0,0.4,6646,3367,3447,168,0.48134216069816427,0.9501039501039501,"['ts-ticketinfo-service', 'ts-auth-service', 'ts-basic-service', 'ts-order-service', 'ts-inside-payment-service']"
RE2-TT,ts-order-service,loss,2,2028,0.1,0.0,0.0,0.0,0.0,6646,3367,3616,337,0.4559133313271141,0.8999108999108999,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-station-service', 'ts-consign-price-service', 'ts-consign-service']"
RE2-TT,ts-order-service,loss,2,2028,0.15,1.0,1.0,1.0,1.0,6646,3367,3784,505,0.4306349684020463,0.85001485001485,"['ts-order-service', 'ts-basic-service', 'ts-ticketinfo-service', 'ts-auth-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2028,0.2,0.0,1.0,1.0,0.6,6646,3367,3952,673,0.4053566054769786,0.8001188001188001,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-order-service', 'ts-station-service', 'ts-route-service']"
RE2-TT,ts-order-service,loss,2,2028,0.25,0.0,0.0,0.0,0.0,6646,3367,4121,842,0.3799277761059284,0.7499257499257499,"['ts-ticketinfo-service', 'ts-basic-service', 'ts-inside-payment-service', 'ts-station-service', 'ts-auth-service']"
